case,minlp_time,misoc_time,lp_time,lp_gap,misoc_gap
nomination_cold_90,1.92,0.35,0.31,0.0,0.0
nomination_cold_905,18.57,0.3,0.16,0.0,0.0
nomination_cold_906,9.5,0.35,0.28,0.0,0.0
nomination_cold_913,4.62,0.35,0.16,0.0,0.0
nomination_cold_914,6.18,0.33,0.16,0.0,0.0
nomination_cold_917,10.05,0.48,0.32,0.0,0.0
nomination_cold_919,5.31,0.37,0.33,0.0,0.0
nomination_cold_923,2.04,0.24,0.16,0.0,0.0
nomination_cold_925,6.66,0.33,0.3,0.0,0.0
nomination_cold_927,10.02,0.58,0.26,0.0,0.0
nomination_cold_932,2.64,0.37,0.17,0.0,0.0
nomination_cold_935,10.11,1.06,0.31,0.0,0.0
nomination_cold_937,3.7,0.29,0.27,0.0,0.0
nomination_cold_954,4.6,0.36,0.27,0.0,0.0
nomination_cold_957,11.48,0.29,0.27,0.0,0.0
nomination_cold_960,7.37,0.37,0.3,0.0,0.0
nomination_cold_961,7.99,0.31,0.15,0.0,0.0
nomination_cold_962,1.96,0.17,0.28,0.0,0.0
nomination_cold_963,7.27,0.27,0.28,0.0,0.0
nomination_cold_964,1.95,0.42,0.29,0.0,0.0
nomination_cold_968,10.82,0.31,0.29,0.0,0.0
nomination_cold_971,8.84,0.38,0.2,0.0,0.0
nomination_cold_974,0.34,0.41,0.2,0.0,0.0
nomination_cold_975,1.35,0.34,0.16,0.0,0.0
nomination_cold_976,9.7,0.32,0.16,0.0,0.0
nomination_cold_98,2.13,0.29,0.16,0.0,0.0
nomination_cool_1004,2.76,0.16,0.27,0.0,0.0
nomination_cool_1008,6.82,0.29,0.28,0.0,0.0
nomination_cool_1010,7.92,0.36,0.33,0.0,0.0
nomination_cool_1012,25.5,0.27,0.15,0.0,0.0
nomination_cool_1013,4.2,0.42,0.29,0.0,0.0
nomination_cool_1014,4.5,0.37,0.29,0.0,0.0
nomination_cool_1018,11.76,0.37,0.3,0.0,0.0
nomination_cool_1019,1.8,0.45,0.31,0.0,0.0
nomination_cool_1025,2.29,0.31,0.16,0.0,0.0
nomination_cool_1030,3.11,0.32,0.19,0.0,0.0
nomination_cool_1032,2.53,0.43,0.31,0.0,0.0
nomination_cool_1034,3.94,0.29,0.16,0.0,0.0
nomination_cool_1036,5.01,0.33,0.15,0.0,0.0
nomination_cool_104,1.85,0.33,0.27,0.0,0.0
nomination_cool_1043,0.37,0.38,0.24,0.0,0.0
nomination_cool_1049,1.62,0.37,0.19,0.0,0.0
nomination_cool_1054,126.51,0.23,0.15,0.0,0.0
nomination_cool_1061,3.81,0.39,0.28,0.0,0.0
nomination_cool_1063,16.45,0.39,0.3,0.0,0.0
nomination_cool_1064,1.97,0.35,0.32,0.0,0.0
nomination_cool_1065,19.57,0.29,0.16,0.0,0.0
nomination_cool_1071,5.46,0.33,0.33,0.0,0.0
nomination_cool_1076,2.45,0.27,0.26,0.0,0.0
nomination_cool_1079,12.4,0.43,0.29,0.0,0.0
nomination_cool_1082,7.94,0.38,0.17,0.0,0.0
nomination_cool_1084,7.11,0.4,0.19,0.0,0.0
nomination_cool_1085,11.92,0.34,0.24,0.0,0.0
nomination_cool_109,5.39,0.35,0.3,0.0,0.0
nomination_cool_1091,2.12,0.35,0.16,0.0,0.0
nomination_cool_1100,7.14,0.37,0.29,0.0,0.0
nomination_cool_1101,1.82,0.39,0.32,0.0,0.0
nomination_cool_1102,2.95,0.33,0.26,0.0,0.0
nomination_cool_1104,14.5,0.33,0.19,0.0,0.0
nomination_cool_1105,25.98,0.29,0.28,0.0,0.0
nomination_cool_111,1.87,0.28,0.16,0.0,0.0
nomination_cool_1110,0.35,0.33,0.25,0.0,0.0
nomination_cool_1115,17.25,0.41,0.16,0.0,0.0
nomination_cool_1119,10.41,0.5,0.26,0.0,0.0
nomination_cool_1124,7.3,0.35,0.2,0.0,0.0
nomination_cool_1127,7.11,0.4,0.18,0.0,0.0
nomination_cool_113,1.54,0.3,0.15,0.0,0.0
nomination_cool_1130,1.86,0.38,0.27,0.0,0.0
nomination_cool_1134,5.31,0.64,0.31,0.0,0.0
nomination_cool_1137,1.93,0.33,0.28,0.0,0.0
nomination_cool_114,8.54,0.33,0.31,0.0,0.0
nomination_cool_1140,2.05,0.34,0.29,0.0,0.0
nomination_cool_1143,2.4,0.38,0.16,0.0,0.0
nomination_cool_115,1.64,0.41,0.3,0.0,0.0
nomination_cool_1150,14.85,0.46,0.32,0.0,0.0
nomination_cool_1153,7.03,0.33,0.31,0.0,0.0
nomination_cool_1154,1.93,0.3,0.27,0.0,0.0
nomination_cool_116,2.26,0.3,0.3,0.0,0.0
nomination_cool_1164,10.95,0.31,0.34,0.0,0.0
nomination_cool_1166,1.97,0.3,0.26,0.0,0.0
nomination_cool_1167,2.86,0.37,0.16,0.0,0.0
nomination_cool_1169,5.57,0.35,0.15,0.0,0.0
nomination_cool_1173,11.71,0.36,0.21,0.0,0.0
nomination_cool_1181,16.97,0.31,0.16,0.0,0.0
nomination_cool_1183,10.93,0.38,0.39,0.0,0.0
nomination_cool_1195,1.64,0.26,0.27,0.0,0.0
nomination_cool_1196,15.35,0.34,0.27,0.0,0.0
nomination_cool_12,3.34,0.31,0.26,0.0,0.0
nomination_cool_1208,8.23,0.25,0.26,0.0,0.0
nomination_cool_1212,8.25,0.34,0.32,0.0,0.0
nomination_cool_1213,2.93,0.31,0.3,0.0,0.0
nomination_cool_1217,5.33,0.36,0.26,0.0,0.0
nomination_cool_122,3.5,0.3,0.28,0.0,0.0
nomination_cool_1222,2.03,0.3,0.28,0.0,0.0
nomination_cool_1225,9.87,0.5,0.23,0.0,0.0
nomination_cool_1227,10.64,0.35,0.15,0.0,0.0
nomination_cool_1229,8.35,0.34,0.28,0.0,0.0
nomination_cool_1230,3.38,0.35,0.16,0.0,0.0
nomination_cool_1234,6.32,0.35,0.29,0.0,0.0
nomination_cool_1236,10.52,0.35,0.15,0.0,0.0
nomination_cool_1237,2.18,0.34,0.25,0.0,0.0
nomination_cool_1238,8.62,0.34,0.32,0.0,0.0
nomination_cool_1239,8.76,0.29,0.16,0.0,0.0
nomination_cool_1240,2.37,0.32,0.28,0.0,0.0
nomination_cool_1242,7.46,0.33,0.3,0.0,0.0
nomination_cool_1248,4.07,0.36,0.27,0.00808863272270969,0.0
nomination_cool_1249,8.68,0.19,0.28,0.0,0.0
nomination_cool_1250,12.89,0.34,0.15,0.0042689722122139125,0.0
nomination_cool_1256,6.62,0.34,0.33,0.0,0.0
nomination_cool_1261,9.19,0.31,0.16,0.0,0.0
nomination_cool_1265,4.87,0.33,0.26,0.0,0.0
nomination_cool_1267,1.79,0.31,0.27,0.0,0.0
nomination_cool_1269,3.56,0.38,0.31,0.0,0.0
nomination_cool_1280,7.81,0.41,0.18,0.0,0.0
nomination_cool_1291,5.52,0.3,0.27,0.0,0.0
nomination_cool_1293,5.74,0.28,0.28,0.0,0.0
nomination_cool_1294,5.93,0.29,0.26,0.0,0.0
nomination_cool_1301,1.63,0.32,0.19,0.0,0.0
nomination_cool_1302,17.23,0.31,0.29,0.0,0.0
nomination_cool_1312,11.73,0.35,0.21,0.0,0.0
nomination_cool_1314,2.13,0.39,0.28,0.006845914824808911,0.0
nomination_cool_1318,2.07,0.31,0.16,0.0,0.0
nomination_cool_1319,12.37,0.36,0.32,0.0,0.0
nomination_cool_1324,3.79,0.33,0.26,0.0,0.0
nomination_cool_1329,12.48,0.4,0.16,0.0,0.0
nomination_cool_133,2.34,0.29,0.16,0.0,0.0
nomination_cool_1330,2.09,0.28,0.19,0.0,0.0
nomination_cool_1332,2.24,0.41,0.18,0.0,0.0
nomination_cool_1334,1.89,0.26,0.16,0.0,0.0
nomination_cool_1337,4.86,0.6,0.3,0.0,0.0
nomination_cool_1338,5.22,0.35,0.23,0.0,0.0
nomination_cool_1339,6.37,0.28,0.16,0.0,0.0
nomination_cool_134,1.82,0.34,0.18,0.0,0.0
nomination_cool_1346,10.57,0.31,0.26,0.0,0.0
nomination_cool_1349,7.77,0.31,0.15,0.0,0.0
nomination_cool_1350,6.55,0.36,0.16,0.0,0.0
nomination_cool_1351,3.48,0.34,0.27,0.0,0.0
nomination_cool_1354,8.47,0.31,0.28,0.0,0.0
nomination_cool_1364,1.6,0.56,0.27,0.0,0.0
nomination_cool_1365,5.67,0.37,0.19,0.0,0.0
nomination_cool_1366,2.16,0.31,0.27,0.0,0.0
nomination_cool_137,2.74,0.25,0.18,0.0,0.0
nomination_cool_1373,1.87,0.33,0.27,0.0,0.0
nomination_cool_1374,10.24,0.33,0.17,0.0,0.0
nomination_cool_1377,335.38,0.38,0.16,0.0,0.0
nomination_cool_1378,6.91,0.34,0.16,0.0,0.0
nomination_cool_138,5.43,0.38,0.27,0.0,0.0
nomination_cool_1383,9.92,0.28,0.26,0.0,0.0
nomination_cool_1384,12.79,0.31,0.27,0.0,0.0
nomination_cool_1388,17.71,0.46,0.2,0.0,0.0
nomination_cool_1391,4.91,0.31,0.17,0.0,0.0
nomination_cool_1393,11.65,0.36,0.3,0.0,0.0
nomination_cool_1394,12.32,0.39,0.31,0.0,0.0
nomination_cool_1397,2.07,0.43,0.29,0.0,0.0
nomination_cool_1398,17.39,0.35,0.29,0.0,0.0
nomination_cool_14,6.76,0.29,0.27,0.0,0.0
nomination_cool_1406,2.61,0.4,0.3,0.0,0.0
nomination_cool_141,13.18,0.31,0.25,0.0,0.0
nomination_cool_1411,7.86,0.44,0.3,0.0,0.0
nomination_cool_1417,1.94,0.36,0.29,0.0,0.0
nomination_cool_1423,2.16,0.3,0.28,0.0,0.0
nomination_cool_1424,6.93,0.38,0.25,0.0,0.0
nomination_cool_1427,1.93,0.4,0.36,0.0,0.0
nomination_cool_1431,5.28,0.28,0.16,0.0,0.0
nomination_cool_1436,4.84,0.52,0.31,0.0,0.0
nomination_cool_1446,0.34,0.33,0.18,0.0,0.0
nomination_cool_145,2.46,0.3,0.29,0.0,0.0
nomination_cool_1452,7.46,0.38,0.3,0.0,0.0
nomination_cool_1453,1.74,0.44,0.15,0.0,0.0
nomination_cool_1456,1.85,0.24,0.27,0.0,0.0
nomination_cool_1458,9.8,0.34,0.25,0.0,0.0
nomination_cool_1462,1.95,0.34,0.32,0.0,0.0
nomination_cool_1467,9.5,0.31,0.29,0.0,0.0
nomination_cool_147,16.12,0.35,0.26,0.0,0.0
nomination_cool_1471,8.06,0.24,0.26,0.0,0.0
nomination_cool_1477,8.85,0.42,0.19,0.0,0.0
nomination_cool_148,33.91,0.41,0.27,0.0,0.0
nomination_cool_1486,43.43,0.33,0.3,0.0,0.0
nomination_cool_1488,1.6,0.32,0.3,0.0,0.0
nomination_cool_1494,5.49,0.23,0.26,0.0,0.0
nomination_cool_1500,17.15,0.34,0.27,0.0,0.0
nomination_cool_1501,2.59,0.36,0.34,0.0,0.0
nomination_cool_1502,13.96,0.82,0.28,0.0,0.0
nomination_cool_1508,1.48,0.34,0.3,0.0,0.0
nomination_cool_1520,9.45,0.34,0.32,0.0,0.0
nomination_cool_1522,2.47,0.3,0.25,0.0,0.0
nomination_cool_1530,5.19,0.36,0.31,0.0,0.0
nomination_cool_1532,7.35,0.32,0.31,0.0,0.0
nomination_cool_154,6.5,0.31,0.28,0.0,0.0
nomination_cool_1541,2.21,0.34,0.27,0.0,0.0
nomination_cool_1542,1.91,0.3,0.27,0.0,0.0
nomination_cool_1547,4.61,0.34,0.2,0.0,0.0
nomination_cool_155,5.51,0.37,0.28,0.0,0.0
nomination_cool_1557,5.61,0.26,0.23,0.0,0.0
nomination_cool_1563,8.84,0.37,0.17,0.0,0.0
nomination_cool_1567,2.54,0.34,0.28,0.0,0.0
nomination_cool_1570,1.93,0.37,0.28,0.0,0.0
nomination_cool_1571,1.94,0.34,0.19,0.0,0.0
nomination_cool_1575,10.73,0.36,0.17,0.0,0.0
nomination_cool_1576,2.4,0.37,0.33,0.0,0.0
nomination_cool_1578,6.69,0.34,0.24,0.0,0.0
nomination_cool_1586,9.52,0.32,0.3,0.0,0.0
nomination_cool_1587,5.31,0.4,0.18,0.0,0.0
nomination_cool_159,8.04,0.29,0.16,0.0,0.0
nomination_cool_1592,17.92,0.3,0.28,0.0,0.0
nomination_cool_16,5.59,0.31,0.27,0.0,0.0
nomination_cool_1600,1.86,0.34,0.3,0.0,0.0
nomination_cool_1601,1.95,0.31,0.16,0.0,0.0
nomination_cool_1604,19.71,0.43,0.3,0.0,0.0
nomination_cool_1606,10.26,0.29,0.15,0.0,0.0
nomination_cool_1607,2.2,0.36,0.35,0.0,0.0
nomination_cool_1608,2.46,0.41,0.19,0.0,0.0
nomination_cool_161,6.38,0.25,0.15,0.0,0.0
nomination_cool_1611,10.17,0.33,0.2,0.0,0.0
nomination_cool_1613,3.34,0.38,0.32,0.0,0.0
nomination_cool_1615,17.38,0.44,0.3,0.0,0.0
nomination_cool_1622,2.12,0.22,0.31,0.0,0.0
nomination_cool_1627,12.97,0.42,0.27,0.0,0.0
nomination_cool_1628,1.81,0.38,0.31,0.0,0.0
nomination_cool_1629,9.28,0.35,0.18,0.0,0.0
nomination_cool_1630,2.1,0.38,0.2,0.0,0.0
nomination_cool_1639,1.92,0.4,0.27,0.0,0.0
nomination_cool_1641,2.24,0.16,0.16,0.0,0.0
nomination_cool_1644,2.29,0.37,0.27,0.0,0.0
nomination_cool_1649,16.75,0.36,0.32,0.0,0.0
nomination_cool_1654,13.22,0.32,0.26,0.0,0.0
nomination_cool_1658,7.04,0.25,0.17,0.0,0.0
nomination_cool_1659,4.43,0.31,0.17,0.0,0.0
nomination_cool_1665,10.71,0.37,0.19,0.0,0.0
nomination_cool_1666,2.13,0.4,0.15,0.0,0.0
nomination_cool_1667,6.51,0.34,0.29,0.0,0.0
nomination_cool_167,4.68,0.29,0.16,0.0,0.0
nomination_cool_1676,5.37,0.32,0.16,0.0,0.0
nomination_cool_1679,4.94,0.32,0.28,0.0,0.0
nomination_cool_168,0.34,0.54,0.19,0.0,0.0
nomination_cool_1680,7.12,0.28,0.15,0.0,0.0
nomination_cool_1681,7.02,0.42,0.31,0.0,0.0
nomination_cool_1688,2.71,0.34,0.19,0.0,0.0
nomination_cool_1700,7.69,0.34,0.16,0.0,0.0
nomination_cool_1701,6.36,0.25,0.29,0.0,0.0
nomination_cool_1709,2.2,0.4,0.27,0.0,0.0
nomination_cool_1717,2.27,0.44,0.32,0.0,0.0
nomination_cool_1718,8.07,0.32,0.25,0.0,0.0
nomination_cool_1725,14.45,0.31,0.29,0.0,0.0
nomination_cool_1726,2.23,0.32,0.18,0.0,0.0
nomination_cool_1727,2.42,0.34,0.28,0.0,0.0
nomination_cool_1728,2.14,0.34,0.15,0.0,0.0
nomination_cool_1730,8.18,0.33,0.28,0.0,0.0
nomination_cool_1733,21.21,0.39,0.29,0.0,0.0
nomination_cool_1735,0.35,0.39,0.36,0.0,0.0
nomination_cool_1737,11.72,0.3,0.3,0.0,0.0
nomination_cool_174,2.18,0.29,0.28,0.0,0.0
nomination_cool_1744,7.0,0.31,0.29,0.0,0.0
nomination_cool_1746,2.08,0.48,0.17,0.0,0.0
nomination_cool_1749,2.16,0.37,0.2,0.0,0.0
nomination_cool_1752,8.05,0.36,0.31,0.0,0.0
nomination_cool_1753,5.12,0.29,0.28,0.0,0.0
nomination_cool_1754,8.21,0.36,0.16,0.0,0.0
nomination_cool_1756,0.32,0.29,0.28,0.0,0.0
nomination_cool_1757,7.71,0.28,0.24,0.0,0.0
nomination_cool_1758,6.36,0.31,0.28,0.0,0.0
nomination_cool_1766,1.78,0.36,0.29,0.0,0.0
nomination_cool_1770,10.93,0.5,0.31,0.0,0.0
nomination_cool_1772,9.44,0.35,0.2,0.0,0.0
nomination_cool_1776,6.93,0.38,0.33,0.0,0.0
nomination_cool_1778,8.24,0.35,0.28,0.0,0.0
nomination_cool_1779,1.87,0.29,0.28,0.0,0.0
nomination_cool_1786,8.34,0.36,0.18,0.0,0.0
nomination_cool_1787,1.98,0.45,0.19,0.0,0.0
nomination_cool_1789,18.98,0.28,0.28,0.0,0.0
nomination_cool_1790,2.39,0.33,0.28,0.0,0.0
nomination_cool_1797,8.34,0.3,0.25,0.0,0.0
nomination_cool_1800,1.85,0.31,0.28,0.0,0.0
nomination_cool_1804,16.81,0.4,0.33,0.0,0.0
nomination_cool_1805,4.24,0.38,0.33,0.0,0.0
nomination_cool_1815,11.34,0.39,0.31,0.0,0.0
nomination_cool_1818,14.47,0.48,0.16,0.0,0.0
nomination_cool_1823,0.33,0.31,0.2,0.0,0.0
nomination_cool_1824,15.8,0.36,0.28,0.0,0.0
nomination_cool_1831,1.67,0.35,0.27,0.0,0.0
nomination_cool_184,3.16,0.23,0.34,0.0,0.0
nomination_cool_1841,2.2,0.32,0.3,0.0,0.0
nomination_cool_1842,10.28,0.3,0.3,0.0,0.0
nomination_cool_1843,3.15,0.32,0.25,0.0,0.0
nomination_cool_1849,2.15,0.33,0.31,0.0,0.0
nomination_cool_1850,10.49,0.3,0.16,0.0,0.0
nomination_cool_1852,6.98,0.37,0.31,0.0,0.0
nomination_cool_1854,9.27,0.3,0.29,0.0,0.0
nomination_cool_1858,8.05,0.32,0.29,0.0,0.0
nomination_cool_1872,21.6,0.34,0.32,0.0,0.0
nomination_cool_1873,14.14,0.31,0.3,0.0,0.0
nomination_cool_1876,4.94,0.24,0.16,0.0,0.0
nomination_cool_1883,5.39,0.37,0.27,0.0,0.0
nomination_cool_1884,6.11,0.33,0.3,0.0,0.0
nomination_cool_1885,8.03,0.28,0.28,0.0,0.0
nomination_cool_1886,9.28,0.31,0.31,0.0,0.0
nomination_cool_1891,1.91,0.32,0.28,0.0,0.0
nomination_cool_1895,3.48,0.38,0.28,0.0,0.0
nomination_cool_1896,15.09,0.31,0.28,0.0,0.0
nomination_cool_1899,6.07,0.39,0.28,0.0,0.0
nomination_cool_19,2.38,0.31,0.29,0.0,0.0
nomination_cool_1900,9.19,0.33,0.19,0.0,0.0
nomination_cool_1902,9.71,0.33,0.15,0.0,0.0
nomination_cool_191,2.96,0.33,0.26,0.0,0.0
nomination_cool_1913,3.67,0.47,0.25,0.0,0.0
nomination_cool_1917,2.41,0.3,0.24,0.0,0.0
nomination_cool_192,13.07,0.34,0.15,0.0,0.0
nomination_cool_1927,5.58,0.45,0.27,0.0,0.0
nomination_cool_1929,2.0,0.36,0.28,0.0,0.0
nomination_cool_193,4.57,0.35,0.27,0.0,0.0
nomination_cool_1932,15.44,0.36,0.28,0.0,0.0
nomination_cool_1936,2.11,0.3,0.28,0.0,0.0
nomination_cool_1938,10.87,0.34,0.26,0.0,0.0
nomination_cool_1943,1.93,0.37,0.26,0.0,0.0
nomination_cool_1944,4.92,0.35,0.18,0.0,0.0
nomination_cool_1946,6.49,0.3,0.24,0.0,0.0
nomination_cool_1954,4.62,0.33,0.31,0.0,0.0
nomination_cool_1957,2.44,0.3,0.26,0.0,0.0
nomination_cool_1966,4.05,0.33,0.16,0.0,0.0
nomination_cool_1968,12.78,0.29,0.27,0.0,0.0
nomination_cool_1970,1.98,0.3,0.27,0.0,0.0
nomination_cool_1977,9.84,0.33,0.3,0.0,0.0
nomination_cool_1982,4.3,0.37,0.29,0.0,0.0
nomination_cool_1987,27.73,0.33,0.28,0.0,0.0
nomination_cool_1989,14.4,0.36,0.37,0.0,0.0
nomination_cool_1990,6.0,0.34,0.29,0.0,0.0
nomination_cool_1991,1.85,0.25,0.29,0.0,0.0
nomination_cool_1992,1.93,0.36,0.28,0.0,0.0
nomination_cool_1998,2.8,0.92,0.32,0.0021674558818740963,0.0
nomination_cool_1999,2.41,0.33,0.3,0.0,0.0
nomination_cool_2002,4.29,0.39,0.25,0.0,0.0
nomination_cool_2004,2.2,0.23,0.26,0.0,0.0
nomination_cool_2007,2.21,0.4,0.28,0.0,0.0
nomination_cool_201,1.92,0.38,0.31,0.0,0.0
nomination_cool_2012,5.99,0.17,0.17,0.0,0.0
nomination_cool_2014,4.21,0.3,0.2,0.0,0.0
nomination_cool_2017,6.87,0.35,0.32,0.0,0.0
nomination_cool_2018,3.6,0.37,0.31,0.0,0.0
nomination_cool_202,4.14,0.38,0.31,0.0,0.0
nomination_cool_2021,10.09,0.3,0.16,0.0,0.0
nomination_cool_2026,4.98,0.36,0.34,0.0,0.0
nomination_cool_2027,7.48,0.28,0.28,0.0,0.0
nomination_cool_2028,8.79,0.32,0.31,0.0,0.0
nomination_cool_2029,11.59,0.33,0.17,0.0,0.0
nomination_cool_203,6.34,0.43,0.27,0.0,0.0
nomination_cool_2034,1.69,0.34,0.17,0.0,0.0
nomination_cool_2037,7.46,0.34,0.29,0.0,0.0
nomination_cool_2039,6.38,0.31,0.16,0.0,0.0
nomination_cool_2040,2.8,0.53,0.3,0.0,0.0
nomination_cool_2042,4.99,0.36,0.27,0.0,0.0
nomination_cool_2043,3.4,0.34,0.3,0.0,0.0
nomination_cool_2045,8.19,0.29,0.26,0.0,0.0
nomination_cool_2050,2.22,0.44,0.29,0.0,0.0
nomination_cool_2056,3.71,0.35,0.24,0.0,0.0
nomination_cool_2059,9.49,0.37,0.16,0.0,0.0
nomination_cool_2061,14.72,0.37,0.26,0.0,0.0
nomination_cool_2064,3.99,0.34,0.26,0.0,0.0
nomination_cool_2078,1.92,0.26,0.3,0.0,0.0
nomination_cool_208,5.57,0.3,0.28,0.0,0.0
nomination_cool_2083,9.22,0.35,0.34,0.0,0.0
nomination_cool_2084,13.81,0.32,0.24,0.0,0.0
nomination_cool_2088,18.36,0.37,0.32,0.0,0.0
nomination_cool_2094,3.53,0.33,0.28,0.0,0.0
nomination_cool_2095,12.47,0.36,0.16,0.0,0.0
nomination_cool_2097,4.51,0.31,0.28,0.0,0.0
nomination_cool_2099,2.2,0.37,0.31,0.0,0.0
nomination_cool_2100,1.65,0.29,0.16,0.0,0.0
nomination_cool_2104,3.74,0.42,0.32,0.0,0.0
nomination_cool_2106,2.67,0.41,0.27,0.0,0.0
nomination_cool_2109,8.71,0.34,0.28,0.0,0.0
nomination_cool_211,2.97,0.37,0.28,0.0,0.0
nomination_cool_2111,2.28,0.33,0.15,0.0,0.0
nomination_cool_2112,13.51,0.38,0.28,0.0,0.0
nomination_cool_2117,5.97,0.31,0.16,0.0,0.0
nomination_cool_2119,1.91,0.42,0.29,0.0,0.0
nomination_cool_2127,11.26,0.28,0.25,0.0,0.0
nomination_cool_2128,1.74,0.3,0.16,0.0,0.0
nomination_cool_2135,5.3,0.34,0.29,0.0,0.0
nomination_cool_2137,5.67,0.35,0.31,0.0,0.0
nomination_cool_2144,3.67,0.41,0.16,0.0,0.0
nomination_cool_2150,2.53,0.29,0.16,0.0,0.0
nomination_cool_2151,7.72,0.27,0.17,0.0,0.0
nomination_cool_2153,5.46,0.29,0.25,0.0,0.0
nomination_cool_2159,0.43,0.33,0.27,0.0,0.0
nomination_cool_2160,2.95,0.35,0.3,0.0,0.0
nomination_cool_2165,5.94,0.3,0.25,0.0,0.0
nomination_cool_2168,5.02,0.31,0.28,0.0,0.0
nomination_cool_2171,8.12,0.37,0.33,0.0,0.0
nomination_cool_2175,3.43,0.43,0.32,0.0,0.0
nomination_cool_2178,12.37,0.3,0.3,0.0,0.0
nomination_cool_2179,1.92,0.49,0.32,0.0,0.0
nomination_cool_218,7.92,0.48,0.26,0.0,0.0
nomination_cool_219,2.41,0.3,0.27,0.0,0.0
nomination_cool_2190,6.41,0.3,0.15,0.0,0.0
nomination_cool_2193,1.93,0.37,0.3,0.0,0.0
nomination_cool_2196,7.87,0.28,0.26,0.0,0.0
nomination_cool_2197,216.9,0.43,0.26,0.0,0.0
nomination_cool_220,12.46,0.57,0.28,0.0,0.0
nomination_cool_2202,0.37,0.37,0.27,0.0,0.0
nomination_cool_2203,5.84,0.35,0.31,0.0,0.0
nomination_cool_2208,3.18,0.42,0.36,0.0,0.0
nomination_cool_2209,15.57,0.42,0.19,0.0,0.0
nomination_cool_2211,12.82,0.35,0.2,0.0,0.0
nomination_cool_2214,1.97,0.27,0.16,0.0,0.0
nomination_cool_2215,4.94,0.33,0.16,0.0,0.0
nomination_cool_2216,1.46,0.33,0.16,0.0,0.0
nomination_cool_2217,2.42,0.31,0.18,0.0,0.0
nomination_cool_2218,13.55,0.29,0.26,0.0,0.0
nomination_cool_222,3.76,0.54,0.3,0.0,0.0
nomination_cool_2225,2.35,0.29,0.16,0.0,0.0
nomination_cool_2226,15.69,0.38,0.27,0.0,0.0
nomination_cool_223,11.35,0.37,0.29,0.0,0.0
nomination_cool_2230,5.12,0.38,0.33,0.0,0.0
nomination_cool_2237,2.12,0.34,0.15,0.0,0.0
nomination_cool_2238,6.97,0.31,0.16,0.0,0.0
nomination_cool_2244,4.11,0.18,0.29,0.0,0.0
nomination_cool_2245,8.15,0.37,0.15,0.0,0.0
nomination_cool_2249,1.69,0.35,0.3,0.0,0.0
nomination_cool_2254,1.95,0.34,0.3,0.0,0.0
nomination_cool_2257,10.18,0.54,0.19,0.0,0.0
nomination_cool_2258,1.44,0.78,0.27,0.0,0.0
nomination_cool_2260,1.65,0.3,0.26,0.0,0.0
nomination_cool_2266,1.79,0.29,0.16,0.0,0.0
nomination_cool_2268,15.01,0.39,0.27,0.0,0.0
nomination_cool_2270,4.4,0.37,0.28,0.0,0.0
nomination_cool_2271,8.36,0.32,0.26,0.0,0.0
nomination_cool_2272,1.55,0.4,0.32,0.0,0.0
nomination_cool_2273,2.55,0.35,0.3,0.0,0.0
nomination_cool_2275,6.36,0.32,0.31,0.0,0.0
nomination_cool_2280,17.74,0.37,0.29,0.0,0.0
nomination_cool_2284,10.7,0.3,0.17,0.0,0.0
nomination_cool_2285,1.88,0.17,0.27,0.0,0.0
nomination_cool_2291,1.91,0.37,0.35,0.0,0.0
nomination_cool_2295,2.47,0.33,0.16,0.0,0.0
nomination_cool_2296,2.37,0.4,0.28,0.0019273811134948515,0.001927386847657957
nomination_cool_2298,10.02,0.37,0.28,0.0,0.0
nomination_cool_23,1.97,0.28,0.16,0.0,0.0
nomination_cool_2301,2.0,0.34,0.28,0.0,0.0
nomination_cool_2303,2.36,0.33,0.33,0.0,0.0
nomination_cool_2304,5.82,0.27,0.24,0.0,0.0
nomination_cool_2305,5.96,0.37,0.17,0.0,0.0
nomination_cool_231,2.18,0.29,0.26,0.0,0.0
nomination_cool_2312,4.93,0.47,0.37,0.0,0.0
nomination_cool_2315,16.74,0.3,0.3,0.0,0.0
nomination_cool_2317,1.83,0.36,0.31,0.0,0.0
nomination_cool_2320,1.72,0.37,0.26,0.0,0.0
nomination_cool_2321,6.86,0.34,0.19,0.0,0.0
nomination_cool_2325,4.46,0.45,0.31,0.0,0.0
nomination_cool_2328,10.6,0.36,0.26,0.0,0.0
nomination_cool_233,11.46,0.33,0.33,0.0,0.0
nomination_cool_2330,6.14,0.45,0.28,0.0,0.0
nomination_cool_2333,3.56,0.21,0.27,0.0,0.0
nomination_cool_2334,1.76,0.34,0.3,0.0,0.0
nomination_cool_2335,3.25,0.29,0.26,0.0,0.0
nomination_cool_2339,10.0,0.42,0.31,0.0,0.0
nomination_cool_2341,43.76,0.31,0.17,0.0,0.0
nomination_cool_2348,10.61,0.33,0.26,0.0,0.0
nomination_cool_235,1.58,0.33,0.17,0.0,0.0
nomination_cool_2350,2.11,1.06,0.18,0.0,0.0
nomination_cool_2357,4.09,0.35,0.19,0.0,0.0
nomination_cool_2359,9.14,0.46,0.27,0.0,0.0
nomination_cool_2364,9.29,0.23,0.28,0.0,0.0
nomination_cool_2365,3.32,0.23,0.15,0.0,0.0
nomination_cool_2369,4.02,0.34,0.26,0.0,0.0
nomination_cool_2379,80.59,0.31,0.2,0.0,0.0
nomination_cool_2380,7.01,0.37,0.26,0.0,0.0
